# _diffrn_sofware                                   Foxtrot 3.1.1 (2015-01-21 15:39:04)
# Sub_Ave_HfqRydCcfa25_Sample_0009_20447-Ave_HfqRydCcfa25_buffer_0008_19933
# sub-data
q(A-1)              I(q)Sub_Ave_HfqRydCcfa25_Sample_0009_20447        Sig(q)Sub_Ave_HfqRydCcfa25_Sample_0009_20447      
0.147872409939      0.00044720195135                                  1.65124881714e-05                                 
0.14843871824       0.000429279753127                                 1.64470586862e-05                                 
0.149005023643      0.000436011514587                                 1.6455010986e-05                                  
0.149571326138      0.000423898888576                                 1.64206777261e-05                                 
0.150137625714      0.000403362569041                                 1.63823458776e-05                                 
0.15070392236       0.000396352848034                                 1.63882760058e-05                                 
0.151270216065      0.000406766664275                                 1.63139430321e-05                                 
0.151836506817      0.000395130023262                                 1.63307093848e-05                                 
0.152402794607      0.000381531163068                                 1.62801491094e-05                                 
0.152969079422      0.000356771048981                                 1.62718074721e-05                                 
0.153535361251      0.000355046053455                                 1.62648688056e-05                                 
0.154101640085      0.000363329653092                                 1.62095952026e-05                                 
0.154667915911      0.000397483871391                                 1.62123189373e-05                                 
0.155234188719      0.000393547638535                                 1.61636724835e-05                                 
0.155800458497      0.000388094888515                                 1.61550551994e-05                                 
0.156366725235      0.000381492098803                                 1.61358707485e-05                                 
0.156932988922      0.000343323085038                                 1.60904304697e-05                                 
0.157499249546      0.000351164506112                                 1.60960199e-05                                    
0.158065507097      0.000357199085472                                 1.6040580535e-05                                  
0.158631761563      0.000361920598246                                 1.60611270568e-05                                 
0.159198012933      0.000374801391591                                 1.60179213052e-05                                 
0.159764261197      0.000403105280632                                 1.59933774745e-05                                 
0.160330506344      0.000409947990307                                 1.59924061642e-05                                 
0.160896748362      0.000404656630378                                 1.59259277567e-05                                 
0.16146298724       0.000322612326497                                 1.59228670684e-05                                 
0.162029222967      0.000330793101577                                 1.58677458598e-05                                 
0.162595455533      0.00035254343589                                  1.58762116596e-05                                 
0.163161684927      0.00033651853342                                  1.58573164734e-05                                 
0.163727911136      0.000306817511029                                 1.58103724738e-05                                 
0.164294134151      0.000325040384969                                 1.58281524394e-05                                 
0.16486035396       0.000302021498287                                 1.5778112252e-05                                  
0.165426570553      0.000323312549599                                 1.577175532e-05                                   
0.165992783917      0.000347857316861                                 1.57366065652e-05                                 
0.166558994043      0.000347571513341                                 1.57136073432e-05                                 
0.167125200919      0.00034991135191                                  1.57170074037e-05                                 
0.167691404534      0.000346802870819                                 1.56600762978e-05                                 
0.168257604877      0.000335012277699                                 1.56654222228e-05                                 
0.168823801938      0.000285358081584                                 1.56193650052e-05                                 
0.169389995704      0.000298040303077                                 1.56059243767e-05                                 
0.169956186166      0.000329532690607                                 1.55947904386e-05                                 
0.170522373311      0.000347374386464                                 1.55535394786e-05                                 
0.17108855713       0.000318037373887                                 1.55776677071e-05                                 
0.171654737611      0.000301744179125                                 1.55167646494e-05                                 
0.172220914743      0.000314289235963                                 1.55122190829e-05                                 
0.172787088514      0.000326504356157                                 1.54932984265e-05                                 
0.173353258915      0.000331452500445                                 1.54556981236e-05                                 
0.173919425934      0.000300931675763                                 1.54573593462e-05                                 
0.17448558956       0.000301435899859                                 1.54050474007e-05                                 
0.175051749782      0.000309202608959                                 1.54144757876e-05                                 
0.175617906588      0.000331637525136                                 1.53820555516e-05                                 
0.176184059969      0.000317567151738                                 1.53548271187e-05                                 
0.176750209913      0.000296171943506                                 1.53531706825e-05                                 
0.177316356408      0.000296143685031                                 1.53160724811e-05                                 
0.177882499445      0.000292444679785                                 1.53148396886e-05                                 
0.178448639011      0.00030081800745                                  1.52738268572e-05                                 
0.179014775096      0.000308248172618                                 1.52723453422e-05                                 
0.179580907689      0.000274592546057                                 1.52401511459e-05                                 
0.180147036779      0.000254834941369                                 1.52039953348e-05                                 
0.180713162355      0.000266877809373                                 1.52217537573e-05                                 
0.181279284406      0.00027135081368                                  1.51665959753e-05                                 
0.18184540292       0.000298945328198                                 1.51762577304e-05                                 
0.182411517887      0.000309383355452                                 1.51415290163e-05                                 
0.182977629296      0.000300867220126                                 1.51069940921e-05                                 
0.183543737136      0.000279897420332                                 1.51098895889e-05                                 
0.184109841396      0.000270740298168                                 1.50714093747e-05                                 
0.184675942065      0.00024879025423                                  1.50831409169e-05                                 
0.185242039131      0.000236103860955                                 1.50382170917e-05                                 
0.185808132584      0.00025727373416                                  1.50236944518e-05                                 
0.186374222413      0.000242029931299                                 1.50092160487e-05                                 
0.186940308607      0.000239102178435                                 1.49726245018e-05                                 
0.187506391154      0.000250949258813                                 1.49814418223e-05                                 
0.188072470045      0.000254095706968                                 1.49231855852e-05                                 
0.188638545267      0.00024660018465                                  1.49298933515e-05                                 
0.189204616809      0.000228801141525                                 1.49082380757e-05                                 
0.189770684662      0.000260903074212                                 1.48782530361e-05                                 
0.190336748813      0.000257038249816                                 1.48795898526e-05                                 
0.190902809252      0.000243969053636                                 1.48233801428e-05                                 
0.191468865968      0.000234963088971                                 1.48473966817e-05                                 
0.19203491895       0.000243064446697                                 1.48041341688e-05                                 
0.192600968186      0.000236561457892                                 1.47926902293e-05                                 
0.193167013666      0.000223359492915                                 1.47877778712e-05                                 
0.193733055379      0.000232551662291                                 1.474311118e-05                                   
0.194299093314      0.000228244005893                                 1.47522327955e-05                                 
0.194865127459      0.000243918816514                                 1.46968967074e-05                                 
0.195431157804      0.000233054619478                                 1.47044054219e-05                                 
0.195997184338      0.000225340755151                                 1.46958131848e-05                                 
0.19656320705       0.000220936055709                                 1.46527825052e-05                                 
0.197129225928      0.000227833544033                                 1.46590835059e-05                                 
0.197695240962      0.000217216141924                                 1.46151557054e-05                                 
0.198261252141      0.00020956336103                                  1.4629151371e-05                                  
0.198827259454      0.000199644495585                                 1.46667552139e-05                                 
0.199393262889      0.00020350783172                                  1.48695896912e-05                                 
0.199959262437      0.000237239261777                                 1.50076390256e-05                                 
0.200525258085      0.000244600758167                                 1.50679545891e-05                                 
0.201091249822      0.000237772964787                                 1.51616077546e-05                                 
0.201657237639      0.00020804530892                                  1.51883449401e-05                                 
0.202223221524      0.000190149052062                                 1.526533297e-05                                   
0.202789201465      0.000146253903137                                 1.53095471201e-05                                 
0.203355177452      0.000168643579669                                 1.53317816846e-05                                 
0.203921149474      0.000183565023232                                 1.5401526534e-05                                  
0.20448711752       0.000193684060997                                 1.53818660299e-05                                 
0.205053081578      0.000201754991562                                 1.54217706189e-05                                 
0.205619041639      0.000183497304918                                 1.5420246321e-05                                  
0.20618499769       0.000187074541279                                 1.54205084189e-05                                 
0.206750949721      0.000198650156038                                 1.54447329073e-05                                 
0.207316897721      0.000196632022897                                 1.56688777525e-05                                 
0.207882841679      0.000196059007496                                 1.59401607863e-05                                 
0.208448781584      0.000193311070121                                 1.60716625284e-05                                 
0.209014717425      0.000203176640746                                 1.62411683725e-05                                 
0.209580649191      0.000185232633969                                 1.63486769905e-05                                 
0.210146576871      0.00017580078921                                  1.64294418508e-05                                 
0.210712500453      0.000182546478649                                 1.65845228901e-05                                 
0.211278419928      0.000189046126343                                 1.6634006732e-05                                  
0.211844335284      0.000188650974217                                 1.67630472352e-05                                 
0.212410246509      0.000217655183995                                 1.68321921707e-05                                 
0.212976153594      0.000198846195096                                 1.68925386261e-05                                 
0.213542056527      0.00017261157511                                  1.70025126284e-05                                 
0.214107955296      0.000190570975729                                 1.70395631505e-05                                 
0.214673849892      0.000186089667909                                 1.71619073387e-05                                 
0.215239740303      0.000180339855114                                 1.71670092447e-05                                 
0.215805626518      0.000151365465903                                 1.68043026992e-05                                 
0.216371508526      0.000147655312768                                 1.66528058766e-05                                 
0.216937386316      0.000175027735141                                 1.65196842756e-05                                 
0.217503259878      0.000172260443277                                 1.65053764163e-05                                 
0.218069129199      0.000168637844701                                 1.64109449526e-05                                 
0.21863499427       0.000174838784795                                 1.63900059474e-05                                 
0.219200855079      0.000134119678966                                 1.63398418942e-05                                 
0.219766711615      0.000138799115849                                 1.62753936872e-05                                 
0.220332563868      0.00015445240421                                  1.6275024733e-05                                  
0.220898411825      0.00015886176712                                  1.62002500281e-05                                 
0.221464255477      0.000144102294237                                 1.6207169008e-05                                  
0.222030094813      0.000156078530392                                 1.61620927838e-05                                 
0.22259592982       0.00014849644074                                  1.61108235163e-05                                 
0.223161760489      0.000139494226667                                 1.60843477975e-05                                 
0.223727586809      0.000138377648454                                 1.60205911432e-05                                 
0.224293408768      0.000152783246844                                 1.60604118979e-05                                 
0.224859226355      0.000138432069727                                 1.60007970317e-05                                 
0.22542503956       0.000146785220995                                 1.59847932396e-05                                 
0.225990848371      0.00013695932917                                  1.59716450433e-05                                 
0.226556652778      0.000132159005426                                 1.59221308997e-05                                 
0.227122452769      0.000114235069482                                 1.59397049014e-05                                 
0.227688248334      0.000102771413988                                 1.5885604561e-05                                  
0.228254039462      0.000121022922242                                 1.58839402094e-05                                 
0.228819826141      0.000129690076933                                 1.58677079682e-05                                 
0.229385608361      0.000101068083496                                 1.58485268135e-05                                 
0.22995138611       0.000111121442432                                 1.58671699123e-05                                 
0.230517159379      0.000120929314068                                 1.58333938046e-05                                 
0.231082928155      0.000122747087399                                 1.58769603717e-05                                 
0.231648692428      9.48518165908e-05                                 1.58479624489e-05                                 
0.232214452186      9.41909528381e-05                                 1.58529559246e-05                                 
0.23278020742       0.000107033530742                                 1.58543563728e-05                                 
0.233345958117      9.12432818206e-05                                 1.5810537705e-05                                  
0.233911704267      8.58950621326e-05                                 1.58413905375e-05                                 
0.234477445859      8.97521590106e-05                                 1.57883108461e-05                                 
0.235043182883      8.10529986364e-05                                 1.57949100605e-05                                 
0.235608915326      6.77846590723e-05                                 1.57818299107e-05                                 
0.236174643178      7.6235611112e-05                                  1.57542038557e-05                                 
0.236740366428      9.58634208549e-05                                 1.57780123866e-05                                 
0.237306085066      0.000103321680192                                 1.57258671747e-05                                 
0.237871799079      8.88091766976e-05                                 1.57392315261e-05                                 
0.238437508458      9.34615128946e-05                                 1.57137318018e-05                                 
0.239003213191      6.63236094084e-05                                 1.57054745024e-05                                 
0.239568913268      4.79995818436e-05                                 1.57165500764e-05                                 
0.240134608676      5.15089951669e-05                                 1.56625084384e-05                                 
0.240700299406      7.47375213725e-05                                 1.56915204822e-05                                 
0.241265985447      0.000102707984864                                 1.56468993622e-05                                 
0.241831666786      0.000123403661302                                 1.56660506195e-05                                 
0.242397343415      7.63496456913e-05                                 1.56548086527e-05                                 
0.24296301532       6.04846563995e-05                                 1.56122757981e-05                                 
0.243528682493      8.17128666209e-05                                 1.56386470042e-05                                 
0.244094344921      8.17424886819e-05                                 1.55950062941e-05                                 
0.244660002593      7.82594550462e-05                                 1.56173612017e-05                                 
0.245225655499      4.71836087809e-05                                 1.55901351055e-05                                 
0.245791303628      4.61071857658e-05                                 1.55631850595e-05                                 
0.246356946969      5.99877072325e-05                                 1.55875883017e-05                                 
0.246922585511      6.56935138451e-05                                 1.55490810429e-05                                 
0.247488219242      6.9816616607e-05                                  1.55818139047e-05                                 
0.248053848152      6.45646212877e-05                                 1.55307189571e-05                                 
0.248619472231      4.4755384882e-05                                  1.55322813943e-05                                 
0.249185091466      6.66608822499e-05                                 1.55423344326e-05                                 
0.249750705847      8.58567728833e-05                                 1.54875751035e-05                                 
0.250316315364      9.29037058387e-05                                 1.55140109268e-05                                 
0.250881920004      8.09530878524e-05                                 1.54787319475e-05                                 
0.251447519758      7.55819186327e-05                                 1.55043177848e-05                                 
0.252013114614      7.36525224223e-05                                 1.54915333833e-05                                 
0.252578704561      7.54043315728e-05                                 1.54547904403e-05                                 
0.253144289589      8.54576448232e-05                                 1.5479244761e-05                                  
0.253709869686      8.7771427559e-05                                  1.54323369257e-05                                 
0.254275444841      6.63890652141e-05                                 1.54599133356e-05                                 
0.254841015044      3.04230412974e-05                                 1.54285454962e-05                                 
0.255406580284      5.16779361317e-05                                 1.54198081411e-05                                 
