



0.1124	0.0310	3.0632e-4
0.1132	0.0304	3.0489e-4
0.1139	0.0301	3.0448e-4
0.1146	0.0295	3.0237e-4
0.1154	0.0293	3.0017e-4
0.1161	0.0288	3.0242e-4
0.1168	0.0286	2.9953e-4
0.1176	0.0281	2.9748e-4
0.1183	0.0278	2.9793e-4
0.1190	0.0276	2.9717e-4
0.1198	0.0273	2.9690e-4
0.1205	0.0265	2.9408e-4
0.1212	0.0262	2.9384e-4
0.1220	0.0259	2.9396e-4
0.1227	0.0256	2.9233e-4
0.1234	0.0253	2.9230e-4
0.1242	0.0250	2.8908e-4
0.1249	0.0245	2.8981e-4
0.1256	0.0243	2.8955e-4
0.1264	0.0240	2.8830e-4
0.1271	0.0237	2.8968e-4
0.1278	0.0232	2.8606e-4
0.1286	0.0227	2.8704e-4
0.1293	0.0224	2.8487e-4
0.1300	0.0226	2.8589e-4
0.1308	0.0225	2.8343e-4
0.1315	0.0221	2.8463e-4
0.1323	0.0218	2.8351e-4
0.1330	0.0214	2.8251e-4
0.1337	0.0210	2.8074e-4
0.1345	0.0210	2.8095e-4
0.1352	0.0209	2.8070e-4
0.1359	0.0204	2.7800e-4
0.1367	0.0201	2.7907e-4
0.1374	0.0202	2.7925e-4
0.1381	0.0201	2.7739e-4
0.1389	0.0198	2.7633e-4
0.1396	0.0198	2.7527e-4
0.1403	0.0194	2.7533e-4
0.1411	0.0191	2.7579e-4
0.1418	0.0191	2.7434e-4
0.1425	0.0190	2.7446e-4
0.1433	0.0187	2.7236e-4
0.1440	0.0183	2.7216e-4
0.1447	0.0185	2.7259e-4
0.1455	0.0181	2.7058e-4
0.1462	0.0178	2.7150e-4
0.1469	0.0178	2.6945e-4
0.1477	0.0177	2.6942e-4
0.1484	0.0174	2.6949e-4
0.1491	0.0170	2.6708e-4
0.1499	0.0173	2.6989e-4
0.1506	0.0171	2.6728e-4
0.1513	0.0164	2.6737e-4
0.1521	0.0163	2.6531e-4
0.1528	0.0161	2.6463e-4
0.1536	0.0163	2.6627e-4
0.1543	0.0159	2.6553e-4
0.1550	0.0160	2.6528e-4
0.1558	0.0158	2.6320e-4
0.1565	0.0157	2.6235e-4
0.1572	0.0158	2.6334e-4
0.1580	0.0152	2.6223e-4
0.1587	0.0153	2.6135e-4
0.1594	0.0154	2.6167e-4
0.1602	0.0152	2.6085e-4
0.1609	0.0151	2.6018e-4
0.1616	0.0152	2.5862e-4
0.1624	0.0150	2.5929e-4
0.1631	0.0148	2.5979e-4
0.1638	0.0144	2.5932e-4
0.1646	0.0142	2.5757e-4
0.1653	0.0143	2.5600e-4
0.1660	0.0144	2.5823e-4
0.1668	0.0142	2.5675e-4
0.1675	0.0142	2.5786e-4
0.1682	0.0138	2.5525e-4
0.1690	0.0140	2.5567e-4
0.1697	0.0138	2.5534e-4
0.1704	0.0134	2.5421e-4
0.1712	0.0132	2.5376e-4
0.1719	0.0134	2.5465e-4
0.1726	0.0136	2.5339e-4
0.1734	0.0134	2.5382e-4
0.1741	0.0133	2.5093e-4
0.1748	0.0132	2.5280e-4
0.1756	0.0130	2.5223e-4
0.1763	0.0132	2.5167e-4
0.1770	0.0127	2.5136e-4
0.1778	0.0126	2.4830e-4
0.1785	0.0129	2.5088e-4
0.1792	0.0128	2.5030e-4
0.1800	0.0128	2.4950e-4
0.1807	0.0125	2.4810e-4
0.1815	0.0123	2.4881e-4
0.1822	0.0125	2.4891e-4
0.1829	0.0123	2.4715e-4
0.1837	0.0121	2.4623e-4
0.1844	0.0121	2.4749e-4
0.1851	0.0119	2.4765e-4
0.1859	0.0119	2.4626e-4
0.1866	0.0120	2.4548e-4
0.1873	0.0117	2.4518e-4
0.1881	0.0118	2.4618e-4
0.1888	0.0115	2.4544e-4
0.1895	0.0118	2.4380e-4
0.1903	0.0114	2.4399e-4
0.1910	0.0116	2.4390e-4
0.1917	0.0114	2.4318e-4
0.1925	0.0113	2.4272e-4
0.1932	0.0114	2.4207e-4
0.1939	0.0114	2.4304e-4
0.1947	0.0112	2.4173e-4
0.1954	0.0112	2.4166e-4
0.1961	0.0112	2.4073e-4
0.1969	0.0112	2.4070e-4
0.1976	0.0111	2.4185e-4
0.1983	0.0109	2.4044e-4
0.1991	0.0108	2.3883e-4
0.1998	0.0108	2.3930e-4
0.2005	0.0111	2.3994e-4
0.2013	0.0109	2.3931e-4
0.2020	0.0107	2.3802e-4
0.2027	0.0107	2.3895e-4
0.2035	0.0107	2.3836e-4
0.2042	0.0105	2.3767e-4
0.2049	0.0107	2.3753e-4
0.2057	0.0106	2.3670e-4
0.2064	0.0104	2.3744e-4
0.2071	0.0103	2.3679e-4
0.2079	0.0104	2.3645e-4
0.2086	0.0103	2.3599e-4
0.2093	0.0102	2.3563e-4
0.2101	0.0101	2.3657e-4
0.2108	0.0100	2.3499e-4
0.2115	0.0101	2.3473e-4
0.2123	0.0101	2.3372e-4
0.2130	0.0102	2.3457e-4
0.2137	0.0100	2.3491e-4
0.2145	0.0102	2.3220e-4
0.2152	0.0100	2.3478e-4
0.2159	9.9401e-3	2.3398e-4
0.2167	9.7822e-3	2.3238e-4
0.2174	9.7851e-3	2.3298e-4
0.2181	0.0100	2.3159e-4
0.2189	9.7983e-3	2.3362e-4
0.2196	9.8410e-3	2.3069e-4
0.2204	9.8556e-3	2.3189e-4
0.2211	9.7642e-3	2.3166e-4
0.2218	9.5182e-3	2.3077e-4
0.2226	9.5426e-3	2.3099e-4
0.2233	9.5195e-3	2.3112e-4
0.2240	9.4181e-3	2.3082e-4
0.2248	9.4156e-3	2.3070e-4
0.2255	9.2798e-3	2.3003e-4
0.2262	9.3520e-3	2.3007e-4
0.2270	9.5146e-3	2.2950e-4
0.2277	9.3315e-3	2.3014e-4
0.2284	9.2886e-3	2.2972e-4
0.2292	9.3064e-3	2.2881e-4
0.2299	9.2443e-3	2.2868e-4
0.2306	9.1481e-3	2.2872e-4
0.2314	9.1362e-3	2.2908e-4
0.2321	9.0648e-3	2.2810e-4
0.2328	9.1222e-3	2.2749e-4
0.2336	9.1038e-3	2.2792e-4
0.2343	9.1933e-3	2.2710e-4
0.2350	9.2356e-3	2.2757e-4
0.2358	9.2585e-3	2.2724e-4
0.2365	9.1978e-3	2.2772e-4
0.2372	8.9260e-3	2.2728e-4
0.2380	8.9521e-3	2.2622e-4
0.2387	8.7004e-3	2.2692e-4
0.2394	8.4505e-3	2.2514e-4
0.2402	8.6345e-3	2.2713e-4
0.2409	8.7152e-3	2.2637e-4
0.2416	8.7963e-3	2.2460e-4
0.2424	8.6268e-3	2.2504e-4
0.2431	8.3469e-3	2.2366e-4
0.2438	8.1905e-3	2.2593e-4
0.2446	8.4427e-3	2.2404e-4
0.2453	8.6254e-3	2.2542e-4
0.2460	8.6348e-3	2.2484e-4
0.2468	8.6057e-3	2.2337e-4
0.2475	8.5321e-3	2.2408e-4
0.2482	8.0102e-3	2.2334e-4
0.2490	8.2651e-3	2.2315e-4
0.2497	8.3345e-3	2.2310e-4
0.2504	8.2693e-3	2.2372e-4
0.2512	8.5125e-3	2.2321e-4
0.2519	8.2691e-3	2.2248e-4
0.2526	8.4457e-3	2.2351e-4
0.2534	8.4156e-3	2.2234e-4
0.2541	8.2615e-3	2.2277e-4
0.2548	8.3211e-3	2.2179e-4
0.2556	8.1336e-3	2.2282e-4
0.2563	8.2723e-3	2.2296e-4
0.2570	8.1257e-3	2.2173e-4
0.2578	7.9750e-3	2.2309e-4
0.2585	7.9091e-3	2.2041e-4
0.2592	8.0718e-3	2.2329e-4
0.2600	7.7764e-3	2.2015e-4
0.2607	7.9133e-3	2.2221e-4
0.2614	7.8230e-3	2.2184e-4
0.2622	7.7885e-3	2.2019e-4
0.2629	7.7977e-3	2.2260e-4
0.2636	7.8904e-3	2.2055e-4
0.2644	8.0786e-3	2.2057e-4
0.2651	8.0644e-3	2.2113e-4
0.2658	7.8161e-3	2.2149e-4
0.2666	7.4828e-3	2.2069e-4
0.2673	7.4732e-3	2.1986e-4
0.2680	7.4440e-3	2.2099e-4
0.2688	7.5184e-3	2.2133e-4
0.2695	7.6280e-3	2.1897e-4
0.2702	7.4243e-3	2.2079e-4
0.2710	7.5042e-3	2.2009e-4
0.2717	7.4129e-3	2.1996e-4
0.2724	7.3135e-3	2.2036e-4
0.2732	7.3234e-3	2.1959e-4
0.2739	7.2481e-3	2.2021e-4
0.2746	7.1858e-3	2.2006e-4
0.2754	7.1301e-3	2.1971e-4
0.2761	6.9387e-3	2.2060e-4
0.2768	6.9867e-3	2.1835e-4
0.2776	7.3886e-3	2.2069e-4
0.2783	7.6047e-3	2.2014e-4
0.2790	7.3980e-3	2.1825e-4
0.2798	7.3543e-3	2.2045e-4
0.2805	7.1565e-3	2.1967e-4
0.2812	6.9085e-3	2.2087e-4
0.2820	7.1728e-3	2.1956e-4
0.2827	7.1685e-3	2.1903e-4
0.2834	7.2911e-3	2.2096e-4
0.2842	7.1579e-3	2.2026e-4
0.2849	6.9323e-3	2.1966e-4
0.2856	7.0746e-3	2.2017e-4
0.2864	7.0292e-3	2.1927e-4
0.2871	7.0205e-3	2.2087e-4
0.2878	7.0010e-3	2.2092e-4
0.2886	6.9983e-3	2.2049e-4
0.2893	7.0741e-3	2.2031e-4
0.2900	6.8889e-3	2.2100e-4
0.2908	7.0342e-3	2.2163e-4
0.2915	6.8426e-3	2.2075e-4
0.2922	7.0320e-3	2.2177e-4
0.2930	6.8627e-3	2.2182e-4
0.2937	6.7446e-3	2.2065e-4
0.2944	6.7497e-3	2.2135e-4
0.2952	6.8904e-3	2.2189e-4
0.2959	6.8223e-3	2.2183e-4
0.2966	6.8526e-3	2.2404e-4
0.2974	6.5312e-3	2.2146e-4
0.2981	6.7880e-3	2.2248e-4
0.2988	6.8437e-3	2.2219e-4
0.2996	6.6849e-3	2.2364e-4
0.3003	6.7530e-3	2.2373e-4
0.3010	6.6513e-3	2.2304e-4
0.3018	6.5628e-3	2.2358e-4
0.3025	6.5941e-3	2.2381e-4
0.3032	6.4219e-3	2.2327e-4
0.3039	6.4287e-3	2.2478e-4
0.3047	6.4831e-3	2.2472e-4
0.3054	6.4124e-3	2.2654e-4
0.3061	6.3759e-3	2.2720e-4
0.3069	6.5383e-3	2.2401e-4
0.3076	6.3464e-3	2.2893e-4
0.3083	6.0796e-3	2.2933e-4
0.3091	6.3725e-3	2.2813e-4
0.3098	6.2024e-3	2.2549e-4
0.3105	6.1032e-3	2.2945e-4
0.3113	6.3347e-3	2.2978e-4
0.3120	6.4314e-3	2.3201e-4
0.3127	6.1324e-3	2.3020e-4
0.3135	6.0400e-3	2.3188e-4
0.3142	5.7838e-3	2.3137e-4
0.3149	6.2243e-3	2.3488e-4
0.3157	6.3127e-3	2.3667e-4
0.3164	6.6000e-3	2.3543e-4
0.3171	6.1459e-3	2.3858e-4
0.3179	6.0546e-3	2.3875e-4
0.3186	6.1605e-3	2.3833e-4
0.3193	6.2160e-3	2.4019e-4
0.3201	6.1284e-3	2.4052e-4
0.3208	6.0082e-3	2.4169e-4
0.3215	6.3851e-3	2.4565e-4
0.3223	6.2040e-3	2.4724e-4
0.3230	6.1673e-3	2.4993e-4
0.3237	5.9197e-3	2.4853e-4
0.3245	5.4503e-3	2.4959e-4
0.3252	5.4694e-3	2.5268e-4
0.3259	5.4361e-3	2.5638e-4
0.3267	5.1736e-3	2.5940e-4
0.3274	5.3891e-3	2.6383e-4
0.3281	5.3471e-3	2.6857e-4
0.3289	5.3675e-3	2.7159e-4
0.3296	5.3524e-3	2.7619e-4
0.3303	5.3160e-3	2.7725e-4
0.3311	5.4772e-3	2.8226e-4
0.3318	5.2462e-3	2.8999e-4
0.3325	4.9823e-3	3.0184e-4
0.3333	5.3116e-3	3.1213e-4
0.3340	5.0047e-3	3.2139e-4
0.3347	4.7042e-3	3.3273e-4
0.3354	4.1090e-3	3.5258e-4
0.3362	2.4121e-3	3.1718e-4
0.3369	3.4132e-5	2.3527e-4
