sum_G03_16.tif
             q                I              Err   
       0.12184874    0.00011421064    0.00021793205
       0.12243575    0.00016405345    0.00021832086
       0.12302276    0.00021400953    0.00022251385
       0.12360976    0.00010371046    0.00021748014
       0.12419676    0.00025593453    0.00021708606
       0.12478376    0.00024677693    0.00021776205
       0.12537076    0.00027232317    0.00022650262
       0.12595775    0.00014331207    0.00021448927
       0.12654474    0.00025226955    0.00022216823
       0.12713172    0.00026160091    0.00021753837
       0.12771871    0.00026977602    0.00021764457
       0.12830569    0.00033884646    0.00022229777
       0.12889266    0.00010152183    0.00022156089
       0.12947964    0.00022346481    0.00021881678
       0.13006661    0.00022383450    0.00021796173
       0.13065357    0.00020966017    0.00022183543
       0.13124054    0.00027268051    0.00021693668
       0.13182750    0.00019324678    0.00022070509
       0.13241445    0.00020699684    0.00021915208
       0.13300141    4.3704836e-05    0.00021455545
       0.13358836    7.2286108e-05    0.00021884440
       0.13417530    0.00032659615    0.00022379311
       0.13476225    0.00018003615    0.00021971473
       0.13534919    0.00020789439    0.00022413566
       0.13593613    0.00027114315    0.00021743486
       0.13652306    0.00044765892    0.00022536447
       0.13710999    0.00028108607    0.00021970537
       0.13769692    8.8861082e-05    0.00021869464
       0.13828384    0.00022675055    0.00021765402
       0.13887076    0.00017062157    0.00022300983
       0.13945768    0.00032331836    0.00022107045
       0.14004459    0.00022363205    0.00022549899
       0.14063150    0.00042558984    0.00022265732
       0.14121840    0.00013988214    0.00021559216
       0.14180531    0.00021663295    0.00021870572
       0.14239220    0.00034399415    0.00022597530
       0.14297910    0.00028524840    0.00021955633
       0.14356599    0.00034354362    0.00021974211
       0.14415288    0.00022978592    0.00021995052
       0.14473976    0.00025505186    0.00022617196
       0.14532664    0.00032554439    0.00023460175
       0.14591352    0.00032052547    0.00021981030
       0.14650040    0.00030372607    0.00022273476
       0.14708727    0.00027503125    0.00021649279
       0.14767413    0.00016930304    0.00022006867
       0.14826099    0.00033066856    0.00021778361
       0.14884785    0.00018207205    0.00021873516
       0.14943471    0.00037283421    0.00021965917
       0.15002156    0.00022788232    0.00022718742
       0.15060841    0.00018791991    0.00022392883
       0.15119525    0.00032672706    0.00021862350
       0.15178209    4.1429510e-05    0.00022404708
       0.15236893    0.00024251563    0.00022633642
       0.15295576    0.00019966316    0.00021607627
       0.15354259    0.00016523856    0.00022363284
       0.15412942    0.00014064339    0.00021943682
       0.15471624    0.00030447537    0.00021977575
       0.15530305    0.00020350223    0.00021890933
       0.15588987    0.00015164323    0.00021771721
       0.15647668    0.00016080510    0.00021355522
       0.15706348    0.00024834959    0.00021785403
       0.15765028    0.00015296651    0.00021587271
       0.15823708    0.00022188848    0.00021559304
       0.15882388    0.00027086697    0.00021402530
       0.15941067    0.00026929493    0.00021960491
       0.15999745    0.00017420906    0.00021629462
       0.16058423    0.00010726062    0.00021809660
       0.16117101    0.00024175364    0.00021395855
       0.16175778    0.00024287581    0.00022778599
       0.16234455   -2.4307139e-05    0.00022031522
       0.16293132    0.00010969879    0.00023330475
       0.16351808    0.00018376371    0.00023694171
       0.16410484    0.00023177214    0.00024641615
       0.16469159    0.00022232374    0.00024373564
       0.16527834    0.00024286291    0.00025183687
       0.16586509    0.00020678839    0.00025230419
       0.16645183    0.00011247756    0.00025779269
       0.16703857    0.00024955921    0.00025016594
       0.16762530    0.00011684794    0.00025594907
       0.16821203    0.00031149721    0.00024966975
       0.16879875    0.00011381808    0.00025159479
       0.16938547   -5.8062323e-05    0.00025088018
       0.16997219    0.00015260246    0.00024836879
       0.17055890    0.00012689347    0.00024994975
       0.17114561    0.00027419534    0.00026106504
       0.17173231    0.00010598674    0.00025328577
       0.17231901    0.00011281561    0.00025124445
       0.17290571    0.00019344763    0.00026596454
       0.17349240    0.00017845873    0.00026726032
       0.17407908   -4.2714420e-05    0.00026764947
       0.17466576    0.00017543178    0.00025156434
       0.17525244   -0.00010426058    0.00026508729
       0.17583911    2.1840875e-05    0.00025998985
       0.17642578    3.1257551e-05    0.00025833774
       0.17701245    6.9143285e-05    0.00026337056
       0.17759911    8.7613692e-05    0.00025707115
       0.17818576   -0.00011983671    0.00026762877
       0.17877241    7.9658318e-05    0.00026449654
       0.17935906    3.6088123e-05    0.00025966161
       0.17994570   -5.7653591e-05    0.00025947632
       0.18053234   -0.00011435045    0.00026764480
       0.18111897    8.1281206e-05    0.00026242572
       0.18170560    9.3013630e-05    0.00026663722
       0.18229222   -9.4527614e-05    0.00026275595
       0.18287884    0.00022512373    0.00027637634
       0.18346546    0.00014014147    0.00026838536
       0.18405207    7.7303544e-05    0.00026205415
       0.18463868    4.6400931e-05    0.00025941049
       0.18522528    8.0659810e-05    0.00026118595
       0.18581187    0.00018802148    0.00026534405
       0.18639846    0.00026229930    0.00026762550
       0.18698505   -3.8912929e-05    0.00026560051
       0.18757163   -3.9619147e-05    0.00026339082
       0.18815821   -3.7688403e-05    0.00026299590
       0.18874479    0.00014955135    0.00026099163
       0.18933135   -7.5110831e-05    0.00026454914
       0.18991792    2.3203495e-05    0.00026397423
       0.19050448   -5.8016924e-05    0.00027126310
       0.19109103   -2.2603904e-05    0.00026046918
       0.19167758   -7.2410616e-05    0.00026197949
       0.19226413    0.00014205481    0.00026417168
       0.19285067    8.3728449e-05    0.00027277966
       0.19343720    7.3550561e-05    0.00026029455
       0.19402373    4.4465978e-05    0.00025917463
       0.19461026    1.8915530e-05    0.00026337355
       0.19519678    8.3627587e-05    0.00026030586
       0.19578329    0.00017897746    0.00026776447
       0.19636980    6.9996224e-05    0.00025735836
       0.19695631    0.00016501752    0.00025628189
       0.19754281    0.00013618287    0.00026886444
       0.19812931    3.1089395e-05    0.00026357954
       0.19871580    2.7735799e-05    0.00026286359
       0.19930229    8.3835738e-05    0.00025910187
       0.19988877    0.00019293179    0.00025401098
       0.20047524   -1.9432501e-05    0.00027176368
       0.20106171    2.2358177e-05    0.00026089388
       0.20164818   -0.00012477448    0.00026253159
       0.20223464   -4.8415292e-06    0.00025865882
       0.20282110    1.2170843e-05    0.00026054896
       0.20340755    0.00012258091    0.00025431233
       0.20399400    0.00056383940     0.0027749531
       0.20458044    4.2584628e-05    0.00026046985
       0.20516687   -0.00010592399    0.00026306683
       0.20575330    4.2972033e-05    0.00026294042
       0.20633973   -0.00014554676    0.00025608320
       0.20692615    0.00010052560    0.00025783447
       0.20751257   -8.0716302e-05    0.00026236652
       0.20809898    8.7907034e-05    0.00030039184
       0.20868538    0.00023386319    0.00025609180
       0.20927178    0.00018593966    0.00024883818
       0.20985818    0.00014178888    0.00025600910
       0.21044456    0.00010381296    0.00025211565
       0.21103095   -5.8785750e-05    0.00025380098
       0.21161733   -0.00013313092    0.00025921829
       0.21220370    0.00014087013    0.00029464907
       0.21279007    8.3741315e-05    0.00027516519
       0.21337643    0.00012772628    0.00027457889
       0.21396279    8.5667433e-05    0.00025858888
       0.21454914   -0.00014883754    0.00025412268
       0.21513549    0.00018199065    0.00026260264
       0.21572183   -0.00011526019    0.00026300108
       0.21630817   -4.5132529e-05    0.00026231254
       0.21689450    0.00011157776    0.00025896264
       0.21748082    0.00011704040    0.00025778052
       0.21806715   -2.3251411e-05    0.00027036497
       0.21865346    0.00015234193    0.00026361680
       0.21923977    8.6900292e-05    0.00027629765
       0.21982607    0.00026989292    0.00028402753
       0.22041237    6.5721097e-05    0.00028301337
       0.22099866    0.00013472017    0.00031351569
       0.22158495    0.00012537225    0.00031699448
       0.22217123    4.3216335e-05    0.00030310656
       0.22275751    9.3171463e-06    0.00032528735
       0.22334378    0.00018850622    0.00030144533
       0.22393005    0.00017276421    0.00032928246
       0.22451631    8.2670033e-05    0.00031283521
       0.22510256    0.00020297254    0.00031331310
       0.22568881    0.00020881073    0.00032347332
       0.22627505    0.00011448598    0.00033199405
       0.22686129    0.00029661728    0.00033863971
       0.22744752    0.00011273842    0.00033901004
       0.22803374    6.7677829e-05    0.00033493249
       0.22861997    9.8898985e-05    0.00035531417
       0.22920618    0.00025419743    0.00034956535
       0.22979239    0.00023318173    0.00035725823
       0.23037859    0.00023986603    0.00034718893
       0.23096479    0.00020758293    0.00037241840
       0.23155098   -4.8690309e-05    0.00036871846
       0.23213717   -3.8019964e-05    0.00037221073
       0.23272335    3.9159121e-05    0.00036535910
       0.23330952    0.00012511223    0.00037495828
       0.23389569    0.00012055188    0.00036940307
       0.23448185   -0.00013479186    0.00039425684
       0.23506801    0.00014268837    0.00037716625
       0.23565416    0.00021072211    0.00040793795
       0.23624030    0.00011471043    0.00041168998
       0.23682644    0.00028261266    0.00041524388
       0.23741258    0.00034024446    0.00040919964
       0.23799870    1.0750471e-05    0.00042149966
       0.23858483    3.6514050e-05    0.00042105842
       0.23917094    9.8585851e-05    0.00043621402
       0.23975705    0.00024879628    0.00043955079
       0.24034315   -0.00011277861    0.00044450115
       0.24092925   -0.00011556547    0.00047140503
       0.24151534    0.00018665331    0.00046562066
       0.24210143    9.3269745e-05    0.00046445811
       0.24268751    0.00016417594    0.00054576850
       0.24327358   -0.00021111455    0.00048336558
       0.24385965    3.5659787e-05    0.00048169029
       0.24444571   -0.00026715957    0.00048336635
       0.24503177    6.2871681e-05    0.00050128289
       0.24561781    0.00026130856    0.00055333367
       0.24620386   -0.00012844718    0.00052491212
       0.24678989   -0.00045315350    0.00053885175
       0.24737593    2.3211715e-05    0.00056003700
       0.24796195    0.00021353612    0.00056278011
       0.24854797   -3.4594773e-06    0.00058869904
       0.24913398    0.00015426254    0.00063432211
       0.24971999    0.00037303506    0.00062567318
       0.25030599    7.6583215e-05    0.00064822865
       0.25089198    0.00015585489    0.00063871964
       0.25147797    0.00020163248    0.00061452874
       0.25206395    0.00024223157    0.00064625441
       0.25264992    0.00049784262    0.00069021806
       0.25323589   -0.00015546176    0.00068323317
       0.25382185   -1.1899304e-05    0.00073232488
       0.25440781   -0.00024436436    0.00067713403
       0.25499376    0.00031580888    0.00068272616
       0.25557970   -0.00035554330    0.00073169446
       0.25616564    4.3370673e-05    0.00076301369
       0.25675157    4.4854399e-05    0.00078102621
       0.25733750    0.00026475837    0.00074515017
       0.25792341    0.00041260524    0.00078332593
       0.25850932    0.00011365065    0.00084356655
       0.25909523   -0.00037888002     0.0011689844
       0.25968113    0.00073785916    0.00081886181
       0.26026702    0.00049498334    0.00090510343
       0.26085290    0.00041392517    0.00089547610
       0.26143878    7.8363480e-05    0.00091580008
       0.26202466    0.00014719867    0.00098154709
       0.26261052    0.00044141979     0.0010247353
       0.26319638    0.00043141575     0.0010507427
       0.26378223    0.00017415424     0.0010460853
       0.26436808    0.00019367512     0.0011550101
       0.26495392   -0.00047382216     0.0013684584
       0.26553975    0.00032040102     0.0022757845
