REMARK 265 
REMARK 265 EXPERIMENT TYPE : X-RAY SOLUTION SCATTERING
REMARK 265 DATA ACQUISITION
REMARK 265
REMARK 265       DATA REDUCTION SOFTWARE : SCATTER (v IV.b)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265        DATA ANALYSIS SOFTWARE : SCATTER (v IV.b)
REMARK 265               SOFTWARE AUTHOR : RP RAMBO
REMARK 265
REMARK 265 EXPERIMENTAL INFO
REMARK 265  INFORMATION CAN BE ADDED BY DUPLICATING THE NOTE LINE BELOW
REMARK 265
REMARK 265  NOTE :  
REMARK 265
REMARK 265 EXPERIMENTAL DETAILS
REMARK 265 BUFFER COMPOSITION 
REMARK 265          TEMPERATURE (KELVIN) : 298
REMARK 265                            PH : X.X
REMARK 265                 SAMPLE BUFFER : XXX mM HEPES
REMARK 265                 SAMPLE BUFFER : XXX mM KCl
REMARK 265                 SAMPLE BUFFER : X mM TCEP
REMARK 265                 SAMPLE BUFFER : X mM KNitrate
REMARK 265
REMARK 265 SAXS DERIVED PARAMETERS
REMARK 265
REMARK 265  RECI REFERS TO RECIPROCAL SPACE VALUES DERIVED FROM GUINIER ANALYSIS
REMARK 265  REAL REFERS TO REAL SPACE VALUES DERIVED FROM P(R)-DISTRIBUTION
REMARK 265                     REAL I(0) : 0.000E+00 
REMARK 265         REAL I(0) ERROR (+/-) : 0.000E+00 
REMARK 265                     RECI I(0) : 1.619E+01 
REMARK 265         RECI I(0) ERROR (+/-) : 3.387E-02 
REMARK 265            PERCENT DIFFERENCE : 200.000 
REMARK 265                       REAL Rg : 0.000E+00 (Angstroms)
REMARK 265           REAL Rg ERROR (+/-) : 0.000E+00 (Angstroms)
REMARK 265                       RECI Rg : 3.431E+01 (Angstroms)
REMARK 265           RECI Rg ERROR (+/-) : 3.904E-01 
REMARK 265            PERCENT DIFFERENCE : 100.000 
REMARK 265                        VOLUME : 42325 (Angstroms^3) 
REMARK 265          POROD EXPONENT (P_E) : 3.881 
REMARK 265                      REAL <r> : 0.000 (Angstroms)
REMARK 265                          DMAX : 0.0 (Angstroms) 
REMARK 265   RESOLUTION LIMIT       QMAX : 5.413500E-01 (Angstroms^-1) 
REMARK 265   RESOLUTION LIMIT (d-SPACING): 11.6 (Angstroms) 
REMARK 265   RESOLUTION LIMIT  BIN WIDTH : 5.8 (Angstroms) 
REMARK 265    COLUMNS : q, I(q), error
REMARK 265          q : defined in inverse Angstroms
1.811700E-02	1.41627E01	1.26659E00 
1.867500E-02	1.41565E01	1.20628E00 
1.923200E-02	1.39245E01	1.06481E00 
1.978900E-02	1.38834E01	1.04666E00 
2.034700E-02	1.38784E01	7.53839E-01 
2.090400E-02	1.36306E01	5.88256E-01 
2.146200E-02	1.35495E01	5.78478E-01 
2.201900E-02	1.34735E01	5.29602E-01 
2.257700E-02	1.32705E01	4.35181E-01 
2.313400E-02	1.31270E01	3.44750E-01 
2.369200E-02	1.29506E01	2.55143E-01 
2.424900E-02	1.28749E01	2.33436E-01 
2.480700E-02	1.27812E01	1.71882E-01 
2.536400E-02	1.24758E01	1.44936E-01 
2.592100E-02	1.24364E01	1.19265E-01 
2.647900E-02	1.23206E01	8.71928E-02 
2.703600E-02	1.21500E01	7.09704E-02 
2.759400E-02	1.20126E01	6.03124E-02 
2.815100E-02	1.18284E01	5.69155E-02 
2.870900E-02	1.16843E01	5.02588E-02 
2.926600E-02	1.15820E01	4.83351E-02 
2.982400E-02	1.13788E01	4.87327E-02 
3.038100E-02	1.13203E01	4.55507E-02 
3.093800E-02	1.10274E01	4.45004E-02 
3.149600E-02	1.09301E01	4.21823E-02 
3.205300E-02	1.08365E01	4.26901E-02 
3.261100E-02	1.07157E01	4.03349E-02 
3.316800E-02	1.04880E01	4.06945E-02 
3.372600E-02	1.03257E01	3.90089E-02 
3.428300E-02	1.02496E01	3.91216E-02 
3.484100E-02	1.00709E01	3.80284E-02 
3.539800E-02	9.94953E00	3.87892E-02 
3.595500E-02	9.82997E00	3.73104E-02 
3.651300E-02	9.65130E00	3.60845E-02 
3.707000E-02	9.57734E00	3.55108E-02 
3.762800E-02	9.40729E00	3.60785E-02 
3.818500E-02	9.24500E00	3.49944E-02 
3.874300E-02	9.12278E00	3.50070E-02 
3.930000E-02	9.01322E00	3.39385E-02 
3.985800E-02	8.88930E00	3.30656E-02 
4.041500E-02	8.78953E00	3.36836E-02 
4.097300E-02	8.56967E00	3.26375E-02 
4.153000E-02	8.49813E00	3.31102E-02 
4.208700E-02	8.38860E00	3.15652E-02 
4.264500E-02	8.27020E00	3.20432E-02 
4.320200E-02	8.16600E00	3.17370E-02 
4.376000E-02	8.03923E00	3.13952E-02 
4.431700E-02	7.89155E00	3.01035E-02 
4.487500E-02	7.81002E00	2.98465E-02 
4.543200E-02	7.62885E00	3.03459E-02 
4.599000E-02	7.57777E00	3.02804E-02 
