0.00371937 0.0001 0
0.0051581 0.0001 0
0.00659683 0.78334 0.440822
0.00803556 1.05527 0.224699
0.00947429 1.14294 0.128857
0.010913 1.07314 0.062156
0.0123518 0.965582 0.058739
0.0137905 0.911226 0.0167746
0.0152292 0.817399 0.0308513
0.0166679 0.713852 0.0265096
0.0181067 0.656931 0.0190651
0.0195454 0.601139 0.00919198
0.0209841 0.5292 0.0172883
0.0224229 0.482802 0.012892
0.0238616 0.446435 0.0110282
0.0253003 0.408306 0.00921463
0.0267391 0.352349 0.00836045
0.0281778 0.329005 0.00899078
0.0296165 0.294515 0.00739311
0.0310553 0.269879 0.00701929
0.032494 0.24367 0.00711936
0.0339327 0.215178 0.00594113
0.0353715 0.207695 0.0057396
0.0368102 0.183529 0.00497786
0.0382489 0.17352 0.00526171
0.0396876 0.151545 0.00495382
0.0411264 0.143274 0.00428728
0.0425651 0.136626 0.00457483
0.0440038 0.11564 0.0038551
0.0454426 0.11162 0.00369813
0.0468813 0.103746 0.00432689
0.04832 0.0941422 0.00347452
0.0497588 0.0896827 0.00345863
0.0511975 0.0776727 0.00354391
0.0526362 0.0715831 0.00312223
0.054075 0.0652545 0.00342978
0.0555137 0.0584441 0.00318661
0.0569524 0.060508 0.00303679
0.0583912 0.052695 0.00272482
0.0598299 0.0500079 0.00287333
0.0612686 0.0434631 0.00320987
0.0627073 0.0444368 0.00261587
0.0641461 0.0377396 0.00272232
0.0655848 0.0386683 0.00275934
0.0670235 0.0346462 0.002661
0.0684623 0.0346964 0.00276852
0.069901 0.0344009 0.0024725
0.0713397 0.030274 0.00230077
0.0727785 0.0267584 0.00226683
0.0742172 0.0288418 0.00251973
0.0756559 0.0259 0.00228229
0.0770947 0.0273952 0.00224355
0.0785334 0.0284304 0.00243805
0.0799721 0.0267071 0.00206848
0.0814109 0.0292381 0.00197955
0.0828496 0.0264855 0.00220652
0.0842883 0.0261283 0.00224857
0.085727 0.0258958 0.00216287
0.0871658 0.0272039 0.00201718
0.0886045 0.0279794 0.00208607
0.0900432 0.02641 0.0021755
0.091482 0.0276174 0.00208988
0.0929207 0.0313405 0.00197185
0.0943594 0.0291603 0.00206282
0.0957982 0.0288218 0.00188851
0.0972369 0.0290976 0.00183503
0.0986756 0.0283386 0.00183798
